   54   26   48    1   54     /                   /ABELS-VAN MAANEN 1985   ADF11
  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231
  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231  -7.79231
  -7.79231  -7.79231
  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232
  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232
  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232  -7.74232
  -7.74232  -7.74232
  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233
  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233
  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233  -7.69233
  -7.69233  -7.69233
  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234
  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234
  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234  -7.64234
  -7.64234  -7.64234
  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235
  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235
  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235  -7.59235
  -7.59235  -7.59235
  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236
  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236
  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236  -7.54236
  -7.54236  -7.54236
  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237
  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237
  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237  -7.49237
  -7.49237  -7.49237
  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238
  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238
  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238  -7.44238
  -7.44238  -7.44238
  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239
  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239
  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239  -7.39239
  -7.39239  -7.39239
  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241
  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241
  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241  -7.34241
  -7.34241  -7.34241
  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242
  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242
  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242  -7.29242
  -7.29242  -7.29242
  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243
  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243
  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243  -7.24243
  -7.24243  -7.24243
  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244
  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244
  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244  -7.19244
  -7.19244  -7.19244
  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245
  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245
  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245  -7.14245
  -7.14245  -7.14245
  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246
  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246
  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246  -7.09246
  -7.09246  -7.09246
  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247
  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247
  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247  -7.04247
  -7.04247  -7.04247
  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248
  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248
  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248  -6.99248
  -6.99248  -6.99248
  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249
  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249
  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249  -6.94249
  -6.94249  -6.94249
  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250
  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250
  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250  -6.89250
  -6.89250  -6.89250
  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251
  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251
  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251  -6.84251
  -6.84251  -6.84251
  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253
  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253
  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253  -6.79253
  -6.79253  -6.79253
  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254
  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254
  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254  -6.74254
  -6.74254  -6.74254
  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255
  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255
  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255  -6.69255
  -6.69255  -6.69255
  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256
  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256
  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256  -6.64256
  -6.64256  -6.64256
  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257
  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257
  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257  -6.59257
  -6.59257  -6.59257
  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258
  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258
  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258  -6.54258
  -6.54258  -6.54258
  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259
  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259
  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259  -6.49259
  -6.49259  -6.49259
  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260
  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260
  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260  -6.44260
  -6.44260  -6.44260
  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261
  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261
  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261  -6.39261
  -6.39261  -6.39261
  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262
  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262
  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262  -6.34262
  -6.34262  -6.34262
  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264
  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264
  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264  -6.29264
  -6.29264  -6.29264
  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265
  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265
  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265  -6.24265
  -6.24265  -6.24265
  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266
  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266
  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266  -6.19266
  -6.19266  -6.19266
  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267
  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267
  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267  -6.14267
  -6.14267  -6.14267
  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268
  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268
  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268  -6.09268
  -6.09268  -6.09268
  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269
  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269
  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269  -6.04269
  -6.04269  -6.04269
  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270
  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270
  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270  -5.99270
  -5.99270  -5.99270
  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271
  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271
  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271  -5.94271
  -5.94271  -5.94271
  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272
  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272
  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272  -5.89272
  -5.89272  -5.89272
  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273
  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273
  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273  -5.84273
  -5.84273  -5.84273
  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274
  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274
  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274  -5.79274
  -5.79274  -5.79274
  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276
  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276
  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276  -5.74276
  -5.74276  -5.74276
  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277
  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277
  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277  -5.69277
  -5.69277  -5.69277
  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278
  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278
  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278  -5.64278
  -5.64278  -5.64278
  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279
  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279
  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279  -5.59279
  -5.59279  -5.59279
 --------------------/ IPRT= 1  / IGRD= 1  / MH=2.01/ Z1=17   / DATE= 26.01.98
  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410
  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410
  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410  -7.91410
  -7.91410  -7.91410
  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411
  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411
  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411  -7.86411
  -7.86411  -7.86411
  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412
  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412
  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412  -7.81412
  -7.81412  -7.81412
  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413
  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413
  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413  -7.76413
  -7.76413  -7.76413
  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415
  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415
  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415  -7.71415
  -7.71415  -7.71415
  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416
  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416
  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416  -7.66416
  -7.66416  -7.66416
  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417
  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417
  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417  -7.61417
  -7.61417  -7.61417
  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418
  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418
  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418  -7.56418
  -7.56418  -7.56418
  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419
  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419
  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419  -7.51419
  -7.51419  -7.51419
  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420
  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420
  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420  -7.46420
  -7.46420  -7.46420
  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421
  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421
  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421  -7.41421
  -7.41421  -7.41421
  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422
  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422
  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422  -7.36422
  -7.36422  -7.36422
  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423
  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423
  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423  -7.31423
  -7.31423  -7.31423
  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424
  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424
  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424  -7.26424
  -7.26424  -7.26424
  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425
  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425
  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425  -7.21425
  -7.21425  -7.21425
  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427
  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427
  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427  -7.16427
  -7.16427  -7.16427
  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428
  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428
  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428  -7.11428
  -7.11428  -7.11428
  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429
  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429
  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429  -7.06429
  -7.06429  -7.06429
  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430
  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430
  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430  -7.01430
  -7.01430  -7.01430
  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431
  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431
  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431  -6.96431
  -6.96431  -6.96431
  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432
  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432
  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432  -6.91432
  -6.91432  -6.91432
  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433
  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433
  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433  -6.86433
  -6.86433  -6.86433
  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434
  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434
  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434  -6.81434
  -6.81434  -6.81434
  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435
  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435
  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435  -6.76435
  -6.76435  -6.76435
  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436
  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436
  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436  -6.71436
  -6.71436  -6.71436
  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438
  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438
  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438  -6.66438
  -6.66438  -6.66438
  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439
  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439
  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439  -6.61439
  -6.61439  -6.61439
  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440
  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440
  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440  -6.56440
  -6.56440  -6.56440
  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441
  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441
  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441  -6.51441
  -6.51441  -6.51441
  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442
  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442
  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442  -6.46442
  -6.46442  -6.46442
  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443
  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443
  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443  -6.41443
  -6.41443  -6.41443
  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444
  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444
  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444  -6.36444
  -6.36444  -6.36444
  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445
  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445
  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445  -6.31445
  -6.31445  -6.31445
  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446
  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446
  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446  -6.26446
  -6.26446  -6.26446
  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447
  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447
  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447  -6.21447
  -6.21447  -6.21447
  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449
  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449
  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449  -6.16449
  -6.16449  -6.16449
  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450
  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450
  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450  -6.11450
  -6.11450  -6.11450
  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451
  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451
  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451  -6.06451
  -6.06451  -6.06451
  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452
  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452
  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452  -6.01452
  -6.01452  -6.01452
  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453
  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453
  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453  -5.96453
  -5.96453  -5.96453
  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454
  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454
  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454  -5.91454
  -5.91454  -5.91454
  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455
  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455
  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455  -5.86455
  -5.86455  -5.86455
