* Inner target profiles, from i-fwp-0111a
{NUMBER OF COLUMNS}  11
*  ir  sol      rho     PSIn       Te        Ti          Ne        Jsat          v     M           p
{DATA LIST}   
   40   28 -0.01471   0.9953   0.1280    0.1127  5.2004E+18  1.2809E+03  -1.54E+03 -0.45  1.5084E+18        
   41   28 -0.01343   0.9959   0.1418    0.1446  1.1190E+19  3.7871E+03  -2.11E+03 -0.57  4.2476E+18        
   42   28 -0.01215   0.9964   0.1933    0.1888  1.8929E+19  8.0213E+03  -2.65E+03 -0.62  9.9978E+18        
   43   28 -0.01087   0.9969   0.2149    0.2142  3.2287E+19  1.5062E+04  -2.91E+03 -0.64  1.9572E+19        
   44   28 -0.00959   0.9974   0.2635    0.2587  5.4489E+19  2.8064E+04  -3.21E+03 -0.64  4.0216E+19        
   45   28 -0.00831   0.9979   0.3177    0.3148  9.4546E+19  5.6329E+04  -3.72E+03 -0.68  8.7099E+19        
   46   28 -0.00703   0.9983   0.3745    0.3696  1.4220E+20  9.7363E+04  -4.27E+03 -0.72  1.6005E+20        
   47   28 -0.00575   0.9987   0.4321    0.4299  2.0720E+20  1.4845E+05  -4.47E+03 -0.70  2.6513E+20        
   48   28 -0.00448   0.9991   0.4777    0.4732  3.0882E+20  2.4798E+05  -5.01E+03 -0.74  4.5564E+20        
   49   28 -0.00320   0.9994   0.5313    0.5269  4.9020E+20  4.2293E+05  -5.39E+03 -0.76  8.1559E+20        
   50   28 -0.00192   0.9997   0.5626    0.5576  6.8706E+20  5.5902E+05  -5.08E+03 -0.69  1.1397E+21        
   51   28 -0.00064   0.9999   0.6039    0.5987  9.0060E+20  7.5412E+05  -5.23E+03 -0.69  1.5968E+21
   14   28  0.00064   1.0002   0.6073    0.6028  1.2263E+21  1.0635E+06  -5.41E+03 -0.71  2.2344E+21 
   15   28  0.00223   1.0006   0.6333    0.6285  1.8376E+21  1.6069E+06  -5.46E+03 -0.70  3.4619E+21        
   16   28  0.00443   1.0012   0.7254    0.7201  2.6248E+21  2.6637E+06  -6.33E+03 -0.76  5.9933E+21        
   17   28  0.00715   1.0020   1.1469    1.1466  2.1156E+21  2.8138E+06  -8.30E+03 -0.79  7.8966E+21        
   18   28  0.01036   1.0029   1.4999    1.5164  1.2918E+21  1.9425E+06  -9.39E+03 -0.78  6.2728E+21        
   19   28  0.01400   1.0039   1.7742    1.8243  9.1629E+20  1.5664E+06  -1.07E+04 -0.81  5.4756E+21        
   20   28  0.01801   1.0050   1.8641    1.9368  6.7541E+20  1.1534E+06  -1.07E+04 -0.79  4.1696E+21        
   21   28  0.02233   1.0063   1.9583    2.0459  4.6480E+20  8.3252E+05  -1.12E+04 -0.81  3.0742E+21        
   22   28  0.02691   1.0076   2.2173    2.4614  3.1322E+20  6.2243E+05  -1.24E+04 -0.83  2.4717E+21        
   23   28  0.03170   1.0089   2.6029    2.8400  1.7511E+20  3.8832E+05  -1.38E+04 -0.86  1.6537E+21        
   24   28  0.03666   1.0104   2.9627    3.4315  1.0376E+20  2.6176E+05  -1.57E+04 -0.90  1.2007E+21        
   25   28  0.04172   1.0118   2.9239    3.8971  6.6362E+19  1.6898E+05  -1.59E+04 -0.88  8.0272E+20        
   26   28  0.04683   1.0133   3.2396    4.2880  4.0457E+19  1.1299E+05  -1.74E+04 -0.92  5.6126E+20        
   27   28  0.05194   1.0148   2.9616    4.4758  2.3192E+19  6.5075E+04  -1.75E+04 -0.93  3.2104E+20        
   28   28  0.05701   1.0162   2.7566    4.8815  1.3642E+19  3.9050E+04  -1.79E+04 -0.93  1.9514E+20        
   29   28  0.06197   1.0177   2.9504    5.3495  7.6832E+18  2.3396E+04  -1.90E+04 -0.95  1.2173E+20        
   30   28  0.06676   1.0191   2.9255    5.4523  5.2255E+18  1.5925E+04  -1.90E+04 -0.95  8.3261E+19        
   31   28  0.07135   1.0204   2.8454    5.0201  3.6509E+18  1.0833E+04  -1.85E+04 -0.95  5.4869E+19        
   32   28  0.07566   1.0216   2.5209    5.3130  2.7298E+18  8.1844E+03  -1.87E+04 -0.97  4.1348E+19        
   33   28  0.07964   1.0228   2.2517    4.7164  2.0843E+18  5.9212E+03  -1.77E+04 -0.97  2.8209E+19        
   34   28  0.08325   1.0238   2.0413    4.1176  1.5477E+18  4.1401E+03  -1.67E+04 -0.97  1.8542E+19        
   35   28  0.08643   1.0248   1.9104    3.6203  1.1155E+18  2.8234E+03  -1.58E+04 -0.97  1.1983E+19        
   36   28  0.08911   1.0255   1.8282    3.0853  6.9935E+17  1.6654E+03  -1.49E+04 -0.97  6.6628E+18        
   37   28  0.09126   1.0262   1.7969    2.4861  3.1632E+17  6.9318E+02  -1.37E+04 -0.95  2.5906E+18        
{END}
