* Inner target profiles, from i-fwp-2403a
{NUMBER OF COLUMNS}  11
*  ir  sol     psin      rho         jsat          ne        Te        Ti          v     M           p
{DATA LIST}   
   40   28  0.99532 -0.01419   3.0226E+03  7.2214E+18    0.1702    0.1636  -2.61E+03 -0.65  3.4396E+18           4.17957  -3.88394
   41   28  0.99587 -0.01296   6.2287E+03  1.3437E+19    0.1813    0.1772  -2.89E+03 -0.70  7.1663E+18           4.18399  -3.87489
   42   28  0.99641 -0.01172   9.2607E+03  2.3124E+19    0.2336    0.2353  -2.50E+03 -0.53  1.3860E+19           4.18837  -3.86591
   43   28  0.99693 -0.01049   2.1864E+04  3.9861E+19    0.2510    0.2380  -3.42E+03 -0.71  2.9246E+19           4.19267  -3.85711
   44   28  0.99743 -0.00926   3.6093E+04  6.0707E+19    0.3020    0.2937  -3.71E+03 -0.69  5.3620E+19           4.19682  -3.84861
   45   28  0.99790 -0.00802   5.9993E+04  9.0969E+19    0.3871    0.3827  -4.12E+03 -0.68  1.0222E+20           4.20080  -3.84047
   46   28  0.99834 -0.00679   1.0855E+05  1.4765E+20    0.4710    0.4602  -4.59E+03 -0.69  2.0241E+20           4.20453  -3.83283
   47   28  0.99875 -0.00555   2.0418E+05  2.3717E+20    0.5415    0.5348  -5.37E+03 -0.75  3.9827E+20           4.20796  -3.82580
   48   28  0.99910 -0.00432   3.0628E+05  3.5861E+20    0.6020    0.5953  -5.33E+03 -0.70  6.4217E+20           4.21109  -3.81940
   49   28  0.99942 -0.00309   5.3558E+05  5.7966E+20    0.6163    0.6053  -5.77E+03 -0.75  1.1107E+21           4.21384  -3.81377
   50   28  0.99968 -0.00185   7.4173E+05  7.7012E+20    0.6781    0.6738  -6.01E+03 -0.75  1.6224E+21           4.21613  -3.80908
   51   28  0.99989 -0.00062   9.0010E+05  1.0212E+21    0.6220    0.6146  -5.50E+03 -0.71  1.9083E+21 NRS       4.21794  -3.80538
   14   28  1.00015  0.00062   1.4456E+06  1.5279E+21    0.6585    0.6542  -5.91E+03 -0.74  3.1184E+21 IRSEP     4.22030  -3.80053
   15   28  1.00060  0.00216   2.4687E+06  2.5255E+21    0.7891    0.7871  -6.10E+03 -0.70  5.9439E+21           4.22431  -3.79234
   16   28  1.00122  0.00426   3.7672E+06  2.8536E+21    1.0576    1.0545  -8.24E+03 -0.82  1.0073E+22           4.22986  -3.78096
   17   28  1.00198  0.00687   2.6493E+06  1.6804E+21    1.5563    1.5882  -9.84E+03 -0.80  8.6822E+21           4.23693  -3.76649
   18   28  1.00289  0.00994   2.1289E+06  1.1530E+21    2.0003    2.0729  -1.15E+04 -0.83  7.8945E+21           4.24549  -3.74895
   19   28  1.00391  0.01342   1.4658E+06  8.3383E+20    1.9579    2.0103  -1.10E+04 -0.80  5.4051E+21           4.25548  -3.72851
   20   28  1.00505  0.01727   1.1384E+06  5.9080E+20    2.3174    2.4599  -1.20E+04 -0.80  4.6071E+21           4.26690  -3.70512
   21   28  1.00627  0.02141   7.8345E+05  3.5413E+20    2.7655    2.9793  -1.38E+04 -0.83  3.4445E+21           4.27980  -3.67871
   22   28  1.00758  0.02582   5.0193E+05  1.9627E+20    3.5984    3.6370  -1.60E+04 -0.86  2.4644E+21           4.29421  -3.64920
   23   28  1.00896  0.03043   3.3783E+05  1.1881E+20    4.5785    4.2552  -1.77E+04 -0.86  1.8311E+21           4.31027  -3.61633
   24   28  1.01038  0.03520   2.0281E+05  6.2575E+19    5.7880    5.0369  -2.02E+04 -0.89  1.2122E+21           4.32816  -3.57968
   25   28  1.01186  0.04007   1.2825E+05  3.4901E+19    6.9333    6.3342  -2.29E+04 -0.91  8.4646E+20           4.34822  -3.53862
   26   28  1.01354  0.04499   8.8630E+04  2.4089E+19    6.4211    6.6264  -2.30E+04 -0.92  5.7960E+20           4.36795  -3.49452
   27   28  1.01502  0.04991   5.5292E+04  1.4395E+19    6.8508    7.6442  -2.40E+04 -0.91  3.8144E+20           4.38596  -3.44820
   28   28  1.01652  0.05481   3.3311E+04  8.1812E+18    6.8361    8.9417  -2.54E+04 -0.92  2.3942E+20           4.40852  -3.39306
   29   28  1.01771  0.05962   2.0574E+04  4.8637E+18    6.4010   11.1318  -2.64E+04 -0.91  1.5608E+20           4.44353  -3.31565
   30   28  1.01904  0.06428   1.4004E+04  2.9514E+18    6.8991   14.7498  -2.96E+04 -0.92  1.1796E+20           4.48212  -3.21684
   31   28  1.02036  0.06872   9.3313E+03  1.9352E+18    6.2773   15.2986  -3.01E+04 -0.94  7.8359E+19           4.50461  -3.12373
   32   28  1.02161  0.07290   6.8668E+03  1.4805E+18    5.5073   14.0502  -2.90E+04 -0.95  5.4866E+19           4.51045  -3.04935
   33   28  1.02277  0.07677   4.8277E+03  1.1087E+18    4.7829   12.2213  -2.72E+04 -0.95  3.5955E+19           4.50725  -2.99555
   34   28  1.02382  0.08029   3.3481E+03  8.1942E+17    4.3320   10.5342  -2.55E+04 -0.96  2.3311E+19           4.49995  -2.95708
   35   28  1.02474  0.08340   2.2920E+03  5.9519E+17    4.0256    9.1310  -2.40E+04 -0.96  1.5011E+19           4.49310  -2.92327
   36   28  1.02553  0.08602   1.3743E+03  3.7906E+17    3.8779    7.7317  -2.26E+04 -0.96  8.4543E+18           4.48614  -2.89923
   37   28  1.02616  0.08812   5.9406E+02  1.7815E+17    3.7595    6.0797  -2.08E+04 -0.96  3.3645E+18           4.47977  -2.88387
{END}
