   74    7   30    1   74 / w : fake radiation values
________________________________________________________________________________________
  11.00000  12.00000  13.00000  14.00000  15.00000  16.00000  17.00000
   0.00000   0.16203   0.32407   0.48610   0.64813   0.81017   0.97220   1.13423
   1.29627   1.45830   1.62033   1.78237   1.94440   2.10643   2.26847   2.43050
   2.59254   2.75457   2.91660   3.07864   3.24067   3.40270   3.56474   3.72677
   3.88880   4.05084   4.21287   4.37490   4.53694   4.69897
_____________________________________________________________________________Q=1
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
_____________________________________________________________________________Q=2
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
_____________________________________________________________________________Q=3
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
_____________________________________________________________________________Q=4
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000 -38.00000
